lon,lat
76.280766,31.902297
76.280852,31.902356
76.280970,31.902896
76.280914,31.903208
76.280911,31.903321
76.281008,31.903481
76.281533,31.903904
76.281619,31.904039
76.281641,31.904383
76.282019,31.905403
76.282089,31.905496
76.282427,31.905692
76.282601,31.905801
76.283054,31.906584
76.283312,31.906826
76.283607,31.906971
76.284363,31.906990
76.284932,31.907104
76.285290,31.907315
76.285091,31.907640
76.284847,31.908040
76.284535,31.908606
76.284245,31.909132
76.283993,31.909588
76.283767,31.909998
76.283617,31.910270
76.283556,31.910328
76.283363,31.910508
76.283127,31.910730
76.282987,31.910940
76.282915,31.911118
76.282786,31.911436
76.282892,31.911511
76.282997,31.911638
76.283131,31.912212
76.283298,31.912256
76.283468,31.912287
76.283555,31.912407
76.283643,31.912579
76.283818,31.912898
76.283964,31.912951
76.284247,31.913042
76.284561,31.913152
76.284983,31.913283
76.285127,31.913366
76.285251,31.913501
76.285264,31.913704
76.285300,31.913870
76.285464,31.914187
76.285516,31.914375
76.285490,31.914567
76.285390,31.914809
76.285333,31.914947
76.285328,31.915032
76.285433,31.915102
76.285552,31.915128
76.285714,31.915089
76.285863,31.915039
76.286265,31.915012
76.286563,31.914960
76.286640,31.914888
76.286705,31.914755
76.286838,31.914576
76.287029,31.914357
76.287142,31.914130
76.287237,31.913811
76.287291,31.913676
76.287356,31.913597
76.287531,31.913525
76.287690,31.913481
76.287924,31.913505
76.288081,31.913527
76.288256,31.913516
76.288441,31.913505
76.288665,31.913484
76.288750,31.913449
76.288917,31.913387
76.289082,31.913274
76.289205,31.913204
76.289391,31.913189
76.289635,31.913254
76.289808,31.913285
76.290001,31.913278
76.290147,31.913289
76.290294,31.913250
76.290404,31.913221
76.290535,31.913269
76.290623,31.913310
76.290723,31.913363
76.290806,31.913433
76.290897,31.913526
76.291039,31.913581
76.291214,31.913659
76.291458,31.913786
76.291602,31.913836
76.291678,31.913836
76.291742,31.913797
76.291809,31.913722
76.291865,31.913620
76.291924,31.913472
76.292005,31.913379
76.292236,31.913194
76.292410,31.913080
76.292555,31.913030
76.292740,31.913010
76.293035,31.913001
76.293308,31.913010
76.293453,31.913037
76.293598,31.913087
76.293743,31.913071
76.293936,31.912987
76.294081,31.912951
76.294207,31.912930
76.294389,31.912841
76.294558,31.912839
76.294904,31.912878
76.295282,31.912743
76.295481,31.912677
76.295639,31.912611
76.295773,31.912522
76.295838,31.912411
76.295838,31.912302
76.295787,31.912231
76.295690,31.912133
76.295586,31.911819
76.295562,31.911694
76.295580,31.911452
76.295393,31.911291
76.295277,31.911247
76.295205,31.911172
76.295073,31.911045
76.294663,31.910826
76.294588,31.910769
76.294526,31.910687
76.294448,31.910598
76.294054,31.910464
76.293958,31.910432
76.293888,31.910389
76.293770,31.910225
76.293534,31.909836
76.293453,31.909761
76.293362,31.909720
76.293255,31.909651
76.293091,31.909574
76.292480,31.909542
76.292370,31.909542
76.292209,31.909540
76.292083,31.909528
76.292018,31.909487
76.291922,31.909396
76.291742,31.909135
76.291691,31.909048
76.291702,31.908959
76.291745,31.908900
76.291970,31.908784
76.292284,31.908743
76.292450,31.908729
76.292625,31.908700
76.292753,31.908652
76.292882,31.908586
76.292968,31.908511
76.293118,31.908256
76.293145,31.908149
76.293193,31.908019
76.293287,31.907862
76.293400,31.907782
76.293799,31.907757
76.293861,31.907750
76.293949,31.907718
76.294086,31.907643
76.294247,31.907536
76.294523,31.907443
76.294599,31.907404
76.294714,31.907340
76.294875,31.907301
76.294974,31.907211
76.295044,31.907097
76.295173,31.906873
76.295186,31.906773
76.295205,31.906675
76.295245,31.906646
76.295336,31.906653
76.295462,31.906687
76.295572,31.906721
76.295677,31.906751
76.295964,31.906762
76.296087,31.906703
76.296221,31.906639
76.296420,31.906432
76.296473,31.906373
76.296543,31.906284
76.296667,31.906199
76.296774,31.906086
76.296849,31.905888
76.296916,31.905289
76.296978,31.905148
76.297050,31.905141
76.297176,31.905173
76.297267,31.905198
76.297388,31.905241
76.297643,31.905268
76.297938,31.905357
76.298037,31.905400
76.298107,31.905412
76.298228,31.905396
76.298394,31.905334
76.298536,31.905302
76.298654,31.905323
76.298692,31.905387
76.298678,31.905457
76.298635,31.905487
76.298525,31.905521
76.298394,31.905555
76.298276,31.905578
76.298150,31.905601
76.298002,31.905612
76.297884,31.905601
76.297713,31.905601
76.297562,31.905601
76.297479,31.905626
76.297460,31.905683
76.297482,31.905776
76.297557,31.906099
76.297562,31.906272
76.297509,31.906425
76.297316,31.906619
76.297224,31.906707
76.297139,31.906819
76.297026,31.906994
76.296897,31.907224
76.296844,31.907288
76.296766,31.907327
76.296672,31.907356
76.296428,31.907402
76.296299,31.907422
76.296146,31.907488
76.296034,31.907604
76.295940,31.907761
76.295875,31.907866
76.295838,31.907969
76.295779,31.908071
76.295712,31.908137
76.295620,31.908208
76.295545,31.908251
76.295444,31.908303
76.295414,31.908390
76.295468,31.908445
76.295634,31.908549
76.295891,31.908793
76.296023,31.908882
76.296329,31.909071
76.296498,31.909212
76.296712,31.909474
76.296793,31.909567
76.296852,31.909622
76.296916,31.909669
76.296997,31.909667
76.297106,31.909656
76.297251,31.909644
76.297463,31.909663
76.297879,31.909638
76.298362,31.909799
76.298531,31.909918
76.298890,31.910139
76.299215,31.910280
76.299609,31.910410
76.299697,31.910414
76.299834,31.910437
76.299979,31.910544
76.300175,31.910885
76.300215,31.910942
76.300304,31.910995
76.300373,31.911061
76.300416,31.911179
76.300491,31.911270
76.300685,31.911414
76.300743,31.911480
76.300808,31.911598
76.300988,31.911637
76.301049,31.911641
76.301151,31.911641
76.301368,31.911641
76.301666,31.911584
76.301763,31.911530
76.301884,31.911523
76.302002,31.911475
76.302111,31.911416
76.302495,31.911489
76.302610,31.911537
76.302696,31.911589
76.302828,31.911646
76.302964,31.911680
76.303120,31.911803
76.303198,31.911903
76.303243,31.911978
76.303383,31.912028
76.303544,31.912047
76.303694,31.912049
76.303825,31.912076
76.303903,31.912140
76.303970,31.912261
76.304204,31.912386
76.304432,31.912666
76.304619,31.912951
76.304745,31.913165
76.304842,31.913338
76.304888,31.913410
76.304949,31.913476
76.305137,31.913586
76.305239,31.913597
76.305376,31.913606
76.305504,31.913606
76.305620,31.913627
76.305644,31.913679
76.305639,31.913736
76.305596,31.913806
76.305494,31.913832
76.305365,31.913850
76.305201,31.913891
76.305040,31.913925
76.304898,31.914032
76.304831,31.914093
76.304735,31.914164
76.304638,31.914209
76.304354,31.914303
76.304061,31.914392
76.303914,31.914474
76.303809,31.914560
76.303766,31.914644
76.303705,31.914726
76.303562,31.914799
76.303444,31.914854
76.303257,31.914890
76.303187,31.914888
76.303109,31.914879
76.303021,31.914847
76.302924,31.914801
76.302814,31.914767
76.302728,31.914788
76.302669,31.914856
76.302742,31.915034
76.302814,31.915132
76.302852,31.915198
76.302948,31.915241
76.303104,31.915245
76.303420,31.915207
76.303584,31.915209
76.303753,31.915229
76.303914,31.915229
76.304102,31.915168
76.304346,31.915109
76.304450,31.915063
76.304772,31.914990
76.304839,31.914990
76.304968,31.914990
76.305126,31.915018
76.305274,31.915036
76.305395,31.914997
76.305561,31.914913
76.305676,31.914852
76.305907,31.914879
76.306052,31.914888
76.306218,31.914902
76.306328,31.914899
76.306558,31.914842
76.306701,31.914783
76.307004,31.914731
76.307159,31.914710
76.307323,31.914701
76.307473,31.914681
76.307677,31.914574
76.308012,31.914419
76.308109,31.914387
76.308248,31.914358
76.308345,31.914326
76.308431,31.914289
76.308567,31.914232
76.308653,31.914175
76.308769,31.914046
76.308817,31.913948
76.308887,31.913907
76.309018,31.913902
76.309115,31.913925
76.309192,31.913966
76.309281,31.914005
76.309388,31.913989
76.309675,31.913936
76.309911,31.913923
76.310024,31.913932
76.310123,31.913957
76.310220,31.913945
76.310324,31.913929
76.310644,31.913980
76.310909,31.914041
76.311121,31.914041
76.311266,31.914066
76.311427,31.914132
76.312060,31.914216
76.312433,31.914403
76.313009,31.914704
76.313653,31.915134
76.313876,31.915223
76.314007,31.915268
76.314168,31.915314
76.314428,31.915430
76.315351,31.915897
76.315472,31.915940
76.315592,31.915969
76.315708,31.915974
76.315834,31.915951
76.315995,31.915933
76.316080,31.915903
76.316384,31.915974
76.316534,31.916040
76.316638,31.916197
76.316705,31.916413
76.316767,31.916650
76.317014,31.917081
76.317212,31.917438
76.317384,31.917634
76.317486,31.917722
76.317558,31.917727
76.317607,31.917682
76.317823,31.917650
76.317930,31.917641
76.318076,31.917651
76.318186,31.917696
76.318442,31.917905
76.318529,31.918034
76.318619,31.918066
76.318757,31.918086
76.318832,31.918091
76.319058,31.918141
76.319176,31.918246
76.319280,31.918292
76.319388,31.918351
76.319492,31.918410
76.319597,31.918460
76.319720,31.918510
76.319862,31.918540
76.319999,31.918542
76.320380,31.918569
76.320498,31.918610
76.320603,31.918647
76.320702,31.918665
76.320863,31.918670
76.321013,31.918670
76.321458,31.918676
76.321971,31.918631
76.322177,31.918631
76.322303,31.918642
76.322392,31.918651
76.322510,31.918676
76.322593,31.918724
76.322646,31.918802
76.322660,31.918884
76.322692,31.919227
76.322765,31.919485
76.322770,31.919626
76.322791,31.919749
76.322818,31.919790
76.322842,31.919858
76.322872,31.920081
76.322976,31.920181
76.323119,31.920213
76.323247,31.920229
76.323320,31.920236
76.323481,31.920231
76.323663,31.920172
76.323851,31.920088
76.323996,31.920088
76.324352,31.920115
76.324529,31.920181
76.324626,31.920231
76.324749,31.920275
76.324835,31.920300
76.324940,31.920311
76.325050,31.920313
76.325390,31.920336
76.325597,31.920313
76.325833,31.920245
76.325986,31.920213
76.326157,31.920209
76.326605,31.920190
76.326831,31.920199
76.326959,31.920193
76.327448,31.920127
76.327574,31.920077
76.327692,31.920013
76.328022,31.919837
76.328266,31.919658
76.328368,31.919560
76.328502,31.919489
76.328872,31.919287
76.329006,31.919180
76.329078,31.919095
76.329132,31.918993
76.329277,31.918902
76.329508,31.918818
76.329639,31.918756
76.329781,31.918699
76.329937,31.918631
76.330076,31.918565
76.330304,31.918474
76.330427,31.918385
76.330516,31.918326
76.330613,31.918280
76.330693,31.918244
76.331090,31.917982
76.331281,31.917968
76.331436,31.917996
76.331557,31.918007
76.331651,31.918050
76.331696,31.918073
76.331873,31.918121
76.331932,31.918103
76.331983,31.918039
76.332166,31.917789
76.332230,31.917693
76.332396,31.917565
76.332522,31.917465
76.332600,31.917390
76.332705,31.917326
76.332820,31.917283
76.333169,31.917258
76.333373,31.917229
76.333467,31.917203
76.333692,31.917178
76.334086,31.917188
76.334282,31.917174
76.334440,31.917090
76.334555,31.917037
76.334673,31.916998
76.334824,31.916992
76.335081,31.917035
76.335213,31.917110
76.335317,31.917171
76.335406,31.917219
76.335462,31.917299
76.335550,31.917320
76.335628,31.917306
76.335594,31.917119
76.335432,31.917049
76.335290,31.916980
76.335159,31.916923
76.334944,31.916796
76.334773,31.916728
76.334580,31.916709
76.334440,31.916757
76.334293,31.916784
76.333971,31.916816
76.333818,31.916839
76.333630,31.916844
76.333461,31.916844
76.333391,31.916812
76.333322,31.916723
76.333314,31.916655
76.333332,31.916595
76.333429,31.916570
76.333552,31.916598
76.333652,31.916630
76.333737,31.916634
76.333834,31.916636
76.333920,31.916623
76.334022,31.916600
76.334142,31.916550
76.334226,31.916454
76.334279,31.916375
76.334360,31.916290
76.334451,31.916249
76.334714,31.916220
76.335052,31.916218
76.335148,31.916197
76.335210,31.916145
76.335213,31.916074
76.335239,31.915928
76.335282,31.915815
76.335395,31.915701
76.335537,31.915637
76.335636,31.915587
76.335752,31.915496
76.335819,31.915419
76.335888,31.915295
76.335902,31.915232
76.335888,31.915068
76.335803,31.914959
76.335765,31.914877
76.335765,31.914792
76.335821,31.914628
76.335824,31.914526
76.335808,31.914435
76.335717,31.914339
76.335714,31.914282
76.335848,31.913995
76.335754,31.913847
76.335687,31.913715
76.335601,31.913520
76.335583,31.913417
76.335567,31.913335
76.335559,31.913231
76.335620,31.913087
76.335701,31.912976
76.335800,31.912919
76.335913,31.912875
76.336047,31.912841
76.336208,31.912771
76.336548,31.912664
76.336739,31.912536
76.336851,31.912481
76.336956,31.912461
76.337208,31.912486
76.337412,31.912506
76.337790,31.912447
76.337900,31.912500
76.338007,31.912520
76.338150,31.912529
76.338311,31.912525
76.338447,31.912497
76.338643,31.912411
76.338756,31.912390
76.338871,31.912354
76.339045,31.912281
76.339121,31.912254
76.339410,31.912188
76.339625,31.912085
76.339721,31.912038
76.339880,31.911903
76.339979,31.911814
76.340129,31.911714
76.340317,31.911541
76.340472,31.911511
76.340639,31.911518
76.340808,31.911537
76.341186,31.911580
76.341347,31.911593
76.341500,31.911568
76.341696,31.911568
76.341832,31.911598
76.341915,31.911623
76.342060,31.911639
76.342264,31.911609
76.342543,31.911596
76.342682,31.911669
76.342806,31.911742
76.342908,31.911783
76.343047,31.911796
76.343109,31.911789
76.343318,31.911739
76.343487,31.911696
76.343908,31.911582
76.344171,31.911521
76.344348,31.911518
76.344501,31.911518
76.344649,31.911518
76.344895,31.911632
76.345043,31.911687
76.345137,31.911732
76.345432,31.911926
76.345582,31.912017
76.345713,31.912101
76.345856,31.912145
76.346038,31.912195
76.346553,31.912338
76.346730,31.912395
76.346840,31.912431
76.346971,31.912459
76.347280,31.912561
76.347368,31.912629
76.347535,31.912659
76.347690,31.912677
76.347843,31.912702
76.347956,31.912723
76.348093,31.912741
76.348224,31.912730
76.348557,31.912743
76.348999,31.912960
76.349383,31.913344
76.349852,31.913665
76.350093,31.913945
76.350118,31.914105
76.350134,31.914196
76.350195,31.914239
76.350332,31.914226
76.350493,31.914187
76.350705,31.914123
76.351067,31.914105
76.351247,31.914171
76.351370,31.914232
76.351502,31.914260
76.351630,31.914292
76.352180,31.914540
76.352339,31.914610
76.352475,31.914647
76.352620,31.914704
76.352859,31.914786
76.353253,31.914940
76.353690,31.915056
76.354219,31.915143
76.354567,31.915182
76.354954,31.915275
76.355147,31.915282
76.355286,31.915282
76.355490,31.915289
76.355600,31.915321
76.355721,31.915382
76.355807,31.915462
76.355866,31.915562
76.355914,31.915919
76.355941,31.916004
76.355992,31.916070
76.356094,31.916072
76.356155,31.915990
76.356193,31.915719
76.356201,31.915594
76.356335,31.915471
76.356520,31.915569
76.356603,31.915619
76.356716,31.915662
76.356796,31.915683
76.357065,31.915719
76.357657,31.915771
76.357955,31.915796
76.358167,31.915833
76.358325,31.915876
76.358478,31.915928
76.358596,31.915944
76.358888,31.915913
76.359226,31.915903
76.359452,31.915913
76.359650,31.915890
76.359859,31.915849
76.360283,31.915860
76.360484,31.915867
76.360683,31.915826
76.360804,31.915783
76.360970,31.915755
76.361093,31.915737
76.361455,31.915799
76.361646,31.915849
76.361823,31.915908
76.362123,31.916061
76.362252,31.916083
76.362346,31.916088
76.362399,31.916031
76.362464,31.915878
76.362491,31.915776
76.362619,31.915601
76.362735,31.915537
76.362802,31.915443
76.363062,31.915364
76.363204,31.915300
76.363311,31.915214
76.363376,31.915059
76.363542,31.914811
76.363625,31.914731
76.363703,31.914567
76.363684,31.914474
76.363553,31.914430
76.362794,31.914196
76.362590,31.914173
76.362477,31.914148
76.362410,31.914105
76.362327,31.914034
76.362043,31.913529
76.362024,31.913244
76.362086,31.912978
76.362083,31.912645
76.362091,31.912477
76.362096,31.912338
76.362166,31.912211
76.362434,31.911967
76.362584,31.911892
76.362732,31.911869
76.362939,31.911896
76.363081,31.911930
76.363260,31.911983
76.363837,31.912113
76.364325,31.912267
76.365197,31.912536
76.365412,31.912575
76.365508,31.912568
76.365626,31.912459
76.365696,31.912399
76.365843,31.912295
76.365932,31.912115
76.365873,31.911985
76.365814,31.911871
76.365795,31.911755
76.365841,31.911527
76.365940,31.911197
76.366117,31.911015
76.366294,31.910897
76.366450,31.910742
76.366541,31.910601
76.366730,31.910290
76.366919,31.909972
76.367002,31.909858
76.367026,31.909754
76.366978,31.909226
76.366949,31.908909
76.366935,31.908850
76.366962,31.908788
76.366997,31.908734
76.367096,31.909318
76.367154,31.909533
76.367377,31.909666
76.367973,31.909735
76.368084,31.909850
76.368030,31.910116
76.368247,31.910261
76.368819,31.911003
76.369111,31.911633
76.369043,31.911827
76.369013,31.912053
76.368997,31.912217
76.369140,31.912441
76.369174,31.912635
76.369231,31.912803
76.369319,31.912949
76.369477,31.913020
76.369649,31.913058
76.369829,31.913063
76.370054,31.912990
76.371105,31.912626
76.371611,31.912683
76.372313,31.912596
76.373860,31.912849
76.374288,31.912955
76.375040,31.912896
76.375619,31.912903
76.376668,31.913136
76.377453,31.913225
76.377711,31.913294
76.378048,31.913471
76.378324,31.913749
76.378328,31.913884
76.378257,31.914001
76.377760,31.914159
76.377539,31.914338
76.377554,31.914431
76.377619,31.914473
76.377760,31.914476
76.378066,31.914333
76.378526,31.914108
76.379076,31.913768
76.379301,31.913998
76.379499,31.914333
76.380060,31.914660
76.380125,31.914739
76.380218,31.914963
76.380141,31.915278
76.380209,31.915401
76.380291,31.915426
76.380471,31.915383
76.380651,31.915268
76.381139,31.914746
76.381323,31.914681
76.381581,31.914670
76.381750,31.914596
76.382166,31.914061
76.382306,31.913909
76.382418,31.913858
76.382663,31.913853
76.383591,31.914018
76.383903,31.914141
76.384041,31.914298
76.384109,31.914464
76.384103,31.914571
76.383991,31.914783
76.383836,31.914858
76.383453,31.914933
76.383533,31.915065
76.383820,31.915196
76.384096,31.915256
76.384586,31.915204
76.384806,31.915225
76.385098,31.915374
76.385213,31.915506
76.385173,31.915805
76.385079,31.916016
76.384821,31.916334
76.384540,31.916539
76.384548,31.916624
76.384786,31.916774
76.385209,31.916658
76.385421,31.916781
76.385831,31.917286
76.385851,31.917475
76.385796,31.917733
76.385905,31.917910
76.386434,31.918421
76.387160,31.918983
76.387346,31.919270
76.387488,31.919401
76.387988,31.919581
76.388090,31.919579
76.388151,31.919299
76.388091,31.919101
76.388095,31.918733
76.387788,31.918076
76.387506,31.917971
76.387173,31.917559
76.387164,31.916528
76.387093,31.916331
76.387136,31.916328
76.387334,31.916903
76.387429,31.916995
76.387591,31.917329
76.387738,31.917400
76.388153,31.917438
76.388510,31.917628
76.388701,31.917791
76.389093,31.918283
76.389283,31.918666
76.389341,31.918894
76.389576,31.919131
76.389921,31.919306
76.390271,31.919323
76.390835,31.919078
76.391188,31.919068
76.391598,31.919234
76.391753,31.919346
76.392188,31.919883
76.392303,31.920178
76.392353,31.920476
76.392246,31.920936
76.392298,31.921090
76.393160,31.921696
76.393341,31.921890
76.393511,31.922184
76.393868,31.922543
76.394066,31.922714
76.394553,31.922998
76.394698,31.923161
76.394745,31.923323
76.394613,31.923640
76.394610,31.923746
76.394706,31.923913
76.394628,31.924218
76.394633,31.924410
76.394836,31.924523
76.394986,31.924466
76.395291,31.924239
76.395593,31.924310
76.395806,31.924498
76.395915,31.924933
76.396554,31.925536
76.396630,31.925818
76.396548,31.925981
76.395963,31.926281
76.395693,31.926559
76.395851,31.926713
76.396173,31.926811
76.396300,31.926911
76.396581,31.927596
76.396578,31.927703
76.396694,31.927866
76.396953,31.928081
76.397341,31.928313
76.397516,31.928356
76.398001,31.928268
76.398228,31.928308
76.398431,31.928403
76.398563,31.928588
76.398634,31.928803
76.398601,31.929278
76.398644,31.929479
76.398798,31.929704
76.399143,31.929888
76.399233,31.930004
76.399164,31.930350
76.398871,31.930890
76.398726,31.931051
76.398278,31.931319
76.398246,31.931394
76.398239,31.931668
76.398583,31.932043
76.398706,31.932231
76.398743,31.932438
76.398438,31.933118
76.398388,31.933590
76.398201,31.934078
76.398113,31.934523
76.397908,31.934873
76.397534,31.935865
76.397683,31.936486
76.397988,31.936698
76.398236,31.936980
76.398326,31.937158
76.398291,31.937450
76.397738,31.938903
76.397691,31.939143
76.397776,31.939348
76.397853,31.939380
76.398033,31.939325
76.398633,31.938916
76.398893,31.938838
76.399646,31.938862
76.399691,31.938861
76.399844,31.938844
76.399937,31.938877
76.400077,31.938922
76.400157,31.939018
76.400329,31.939532
76.400377,31.939897
76.400425,31.940015
76.400651,31.940370
76.400742,31.940625
76.400849,31.940862
76.401012,31.941008
76.401239,31.940989
76.401390,31.940963
76.401449,31.940936
76.401507,31.940908
76.401567,31.940884
76.401630,31.940866
76.401695,31.940857
76.401763,31.940862
76.401829,31.940882
76.401888,31.940916
76.401935,31.940957
76.401974,31.941002
76.402007,31.941053
76.402038,31.941105
76.402298,31.941466
76.402344,31.941506
76.402390,31.941528
76.402436,31.941538
76.402482,31.941538
76.402525,31.941525
76.402564,31.941506
76.402595,31.941483
76.402694,31.941316
76.402773,31.941180
76.402822,31.941054
76.402862,31.941002
76.402928,31.940984
76.402994,31.940986
76.403051,31.941015
76.403095,31.941085
76.403137,31.941174
76.403186,31.941271
76.403547,31.941825
76.403625,31.941890
76.403722,31.941939
76.403832,31.941972
76.403944,31.941997
76.404148,31.942060
76.404234,31.942102
76.404305,31.942158
76.404359,31.942237
76.404411,31.942328
76.404466,31.942427
76.404527,31.942527
76.404601,31.942616
76.404685,31.942688
76.404768,31.942747
76.404844,31.942805
76.404902,31.942878
76.404935,31.942964
76.404961,31.943056
76.405004,31.943141
76.405066,31.943219
76.405121,31.943297
76.405127,31.943393
76.405116,31.943490
76.405085,31.943578
76.405035,31.943654
76.405001,31.943731
76.404987,31.943811
76.404992,31.943892
76.405018,31.943965
76.405069,31.944021
76.405139,31.944058
76.405220,31.944073
76.405328,31.944043
76.405437,31.944002
76.405546,31.943972
76.405658,31.943969
76.405773,31.944005
76.405891,31.944062
76.406011,31.944120
76.406133,31.944181
76.406253,31.944251
76.406374,31.944325
76.406621,31.944456
76.406862,31.944569
76.406964,31.944645
76.407158,31.944793
76.407267,31.944843
76.407486,31.944937
76.407583,31.945004
76.408006,31.945343
76.408079,31.945359
76.408153,31.945352
76.408240,31.945333
76.408332,31.945313
76.408756,31.945229
76.408813,31.945238
76.408853,31.945247
76.408890,31.945263
76.408922,31.945283
76.408958,31.945310
76.408995,31.945346
76.409039,31.945381
76.409087,31.945418
76.409484,31.945567
76.409547,31.945604
76.409615,31.945639
76.409691,31.945649
76.409770,31.945624
76.409837,31.945572
76.409896,31.945511
76.409944,31.945445
76.409985,31.945374
76.410027,31.945303
76.410076,31.945238
76.410129,31.945177
76.410352,31.944937
76.410425,31.944881
76.410513,31.944833
76.411429,31.944281
76.411476,31.944223
76.411526,31.944170
76.411577,31.944134
76.411634,31.944109
76.411693,31.944105
76.411751,31.944113
76.411769,31.944167
76.411754,31.944238
76.411715,31.944302
76.411651,31.944363
76.411586,31.944421
76.411522,31.944472
76.411370,31.944587
76.410771,31.945038
76.410750,31.945218
76.410815,31.945264
76.411001,31.945246
76.411418,31.945013
76.412539,31.944791
76.412826,31.944578
76.412964,31.944548
76.413266,31.944781
76.413703,31.944861
76.414048,31.945181
76.414129,31.945201
76.414256,31.945138
76.414326,31.945009
76.414295,31.944831
76.414161,31.944693
76.414179,31.944574
76.414561,31.944577
76.415024,31.944540
76.415629,31.944651
76.415955,31.944798
76.416346,31.944731
76.417241,31.945048
76.418651,31.945523
76.419288,31.945775
76.419633,31.945847
76.420033,31.945839
76.420287,31.945760
76.420561,31.945504
76.420923,31.945433
76.422076,31.945538
76.422233,31.945628
76.422321,31.945785
76.422245,31.946266
76.422283,31.946465
76.422561,31.947131
76.422833,31.947611
76.422946,31.947770
76.423127,31.947906
76.423998,31.948183
76.424289,31.948428
76.424536,31.948779
76.424838,31.948951
76.425696,31.949725
76.426191,31.950030
76.426343,31.950187
76.426779,31.951123
76.426721,31.951440
76.426752,31.951588
76.426881,31.951732
76.427317,31.951966
76.427749,31.952045
76.428168,31.952044
76.428355,31.952088
76.428645,31.952266
76.428755,31.952303
76.428878,31.952260
76.429132,31.952142
76.429425,31.952156
76.429797,31.952138
76.430443,31.952071
76.430529,31.951953
76.430466,31.951876
76.430284,31.951790
76.430143,31.951631
76.429998,31.951311
76.430034,31.951161
76.430683,31.950828
76.430819,31.950673
76.430979,31.950314
76.431118,31.950148
76.431538,31.949789
76.431741,31.949723
76.432535,31.949798
76.433588,31.950291
76.434375,31.950355
76.434496,31.950398
76.434576,31.950480
76.434570,31.950536
76.434383,31.950758
76.434353,31.951074
76.434163,31.951326
76.434206,31.951501
76.434880,31.951778
76.435288,31.952003
76.436128,31.952303
76.436239,31.952408
76.436068,31.952680
76.436039,31.952863
76.436088,31.953319
76.436065,31.953873
76.436306,31.954441
76.436288,31.955019
76.436226,31.955301
76.436266,31.955395
76.436431,31.955388
76.436525,31.955301
76.436755,31.954898
76.436741,31.954854
76.437553,31.955126
76.438389,31.955206
76.438856,31.955170
76.439275,31.955011
76.439605,31.955028
76.439681,31.954993
76.440128,31.954456
76.440273,31.954005
76.440321,31.953704
76.440138,31.953368
76.440038,31.953190
76.439998,31.953005
76.440074,31.952702
76.440315,31.952085
76.440413,31.951842
76.440511,31.951805
76.440593,31.951876
76.440459,31.952234
76.440442,31.953118
76.440648,31.953578
76.440765,31.953596
76.440799,31.953498
76.440610,31.953212
76.440624,31.953039
76.440766,31.952346
76.440816,31.952241
76.440939,31.952250
76.440982,31.952345
76.440937,31.952465
76.440857,31.952659
76.440938,31.953164
76.441102,31.953246
76.441247,31.953203
76.441292,31.953084
76.441233,31.952795
76.441320,31.952699
76.441468,31.952608
76.442132,31.952447
76.442221,31.952470
76.442302,31.952568
76.442623,31.952827
76.443090,31.953105
76.443255,31.953253
76.443351,31.953463
76.443396,31.953779
76.443266,31.954020
76.442889,31.954484
76.442829,31.954624
76.442798,31.954844
76.442693,31.954974
76.442339,31.955227
76.442026,31.955636
76.441855,31.955802
76.441770,31.955949
76.441824,31.956079
76.441945,31.956185
76.442142,31.956311
76.442156,31.956398
76.442059,31.956454
76.441974,31.956600
76.441958,31.956774
76.441994,31.957013
76.442323,31.957753
76.442341,31.957906
76.442284,31.958048
76.442147,31.958147
76.442115,31.958239
76.442144,31.958356
76.442364,31.958657
76.442492,31.958926
76.442532,31.959124
76.442474,31.959298
76.441841,31.960371
76.441990,31.960453
76.442343,31.960483
76.442893,31.960626
76.443141,31.960735
76.443702,31.961231
76.444493,31.961375
76.445120,31.961535
76.445449,31.961733
76.446390,31.962494
76.446847,31.962861
76.447938,31.963604
76.448668,31.964167
76.449496,31.965316
76.449844,31.965692
76.450017,31.965967
76.450253,31.966560
76.450398,31.966679
76.450626,31.966738
76.451720,31.966794
76.452171,31.966943
76.452790,31.967262
76.453420,31.967740
76.453495,31.967871
76.453573,31.968202
76.453762,31.968712
76.453990,31.969044
76.454368,31.969450
76.454587,31.969735
76.454728,31.969810
76.454819,31.969807
76.455006,31.969761
76.455313,31.969759
76.455532,31.969759
76.455852,31.969656
76.456228,31.969636
76.457684,31.969851
76.457901,31.969851
76.458566,31.969793
76.458814,31.969845
76.459061,31.970024
76.459215,31.970144
76.459289,31.970234
76.459332,31.970337
76.459351,31.970412
76.459361,31.970505
76.459357,31.970585
76.459335,31.970648
76.459290,31.970686
76.459225,31.970712
76.459102,31.970747
76.459004,31.970789
76.458872,31.970862
76.458573,31.971177
76.458176,31.971477
76.457768,31.971764
76.457350,31.972016
76.457269,31.972112
76.457227,31.972189
76.457207,31.972276
76.457205,31.972373
76.457210,31.972520
76.457199,31.972590
76.457173,31.972690
76.457146,31.972758
76.457097,31.972881
76.457076,31.972990
76.457100,31.973121
76.457135,31.973260
76.457173,31.973357
76.457227,31.973505
76.457298,31.973630
76.457372,31.973716
76.457420,31.973763
76.457485,31.973802
76.457568,31.973821
76.457742,31.973837
76.458027,31.973840
76.459197,31.973835
76.459360,31.973827
76.459550,31.973782
76.459730,31.973708
76.460008,31.973606
76.460135,31.973571
76.460316,31.973541
76.460613,31.973518
76.460764,31.973502
76.460972,31.973452
76.461252,31.973371
76.461474,31.973300
76.461656,31.973253
76.461854,31.973191
76.462065,31.973118
